RFID,Antenna,DateTime,TrimmedDateTime,Feeder,TestRFID_DateTime,Time_diff,Corrected_DateTime,Note
0110170A55,1, 12/07/2021 10:29:06,12/7/21 10:29,Feeder09,,12:00:00 AM,12/7/21 10:29:06,
0110170A55,2, 12/07/2021 10:31:16,12/7/21 10:31,Feeder09,,12:00:00 AM,12/7/21 10:31:16,
0110170A55,1, 12/07/2021 10:31:17,12/7/21 10:31,Feeder09,,12:00:00 AM,12/7/21 10:31:17,
0110170A55,1, 12/07/2021 10:33:38,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:38,
0110170A55,2, 12/07/2021 10:33:39,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:39,
0110170A55,1, 12/07/2021 10:33:39,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:39,
0110170A55,2, 12/07/2021 10:33:39,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:39,
0110170A55,1, 12/07/2021 10:33:40,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:40,
011016BDF9,1, 12/07/2021 10:33:43,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:43,
011016BDF9,2, 12/07/2021 10:33:43,12/7/21 10:33,Feeder09,,12:00:00 AM,12/7/21 10:33:43,
0110170A55,1, 12/07/2021 10:35:54,12/7/21 10:35,Feeder09,,12:00:00 AM,12/7/21 10:35:54,
0110171AF0,1, 12/07/2021 10:36:12,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:12,
01103FE7B4,1, 12/07/2021 10:36:18,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:18,
01103FE7B4,2, 12/07/2021 10:36:19,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:19,
01103FE7B4,1, 12/07/2021 10:36:19,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:19,
01103FE7B4,2, 12/07/2021 10:36:20,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:20,
01103FE7B4,1, 12/07/2021 10:36:20,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:20,
01103FE7B4,2, 12/07/2021 10:36:20,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:20,
01103FE7B4,1, 12/07/2021 10:36:21,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:21,
01103FE7B4,2, 12/07/2021 10:36:21,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:21,
01103FE7B4,1, 12/07/2021 10:36:21,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:21,
01103FE7B4,2, 12/07/2021 10:36:22,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:22,
0110170A55,1, 12/07/2021 10:36:27,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:27,
0110170A55,2, 12/07/2021 10:36:28,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:28,
0110170A55,1, 12/07/2021 10:36:29,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:29,
0110170A55,2, 12/07/2021 10:36:30,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:30,
0110170A55,1, 12/07/2021 10:36:30,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:30,
0110170A55,2, 12/07/2021 10:36:31,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:31,
0110170A55,1, 12/07/2021 10:36:31,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:31,
0110170A55,2, 12/07/2021 10:36:32,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:32,
0110170A55,1, 12/07/2021 10:36:32,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:32,
0110170A55,2, 12/07/2021 10:36:33,12/7/21 10:36,Feeder09,,12:00:00 AM,12/7/21 10:36:33,
0110170A55,1, 12/07/2021 10:37:41,12/7/21 10:37,Feeder09,,12:00:00 AM,12/7/21 10:37:41,
01103FE7B4,2, 12/07/2021 10:39:38,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:38,
01103FE7B4,1, 12/07/2021 10:39:39,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:39,
01103FE7B4,2, 12/07/2021 10:39:39,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:39,
01103FE7B4,1, 12/07/2021 10:39:40,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:40,
01103FE7B4,2, 12/07/2021 10:39:40,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:40,
01103FE7B4,1, 12/07/2021 10:39:40,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:40,
01103FE7B4,2, 12/07/2021 10:39:41,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:41,
01103FE7B4,1, 12/07/2021 10:39:41,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:41,
01103FE7B4,2, 12/07/2021 10:39:41,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:41,
01103FE7B4,1, 12/07/2021 10:39:42,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:42,
01103FE7B4,2, 12/07/2021 10:39:42,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:42,
01103FE7B4,1, 12/07/2021 10:39:43,12/7/21 10:39,Feeder09,,12:00:00 AM,12/7/21 10:39:43,
0110170A55,1, 12/07/2021 10:40:15,12/7/21 10:40,Feeder09,,12:00:00 AM,12/7/21 10:40:15,
0110170A55,1, 12/07/2021 10:53:06,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:06,
0110170A55,2, 12/07/2021 10:53:06,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:06,
0110170A55,1, 12/07/2021 10:53:07,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:07,
0110170A55,2, 12/07/2021 10:53:09,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:09,
0110170A55,1, 12/07/2021 10:53:09,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:09,
01103FE7B4,2, 12/07/2021 10:53:33,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:33,
01103FE7B4,1, 12/07/2021 10:53:34,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:34,
01103FE7B4,2, 12/07/2021 10:53:34,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:34,
01103FE7B4,1, 12/07/2021 10:53:35,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:35,
01103FE7B4,2, 12/07/2021 10:53:36,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:36,
01103FE7B4,1, 12/07/2021 10:53:37,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:37,
01103FE7B4,2, 12/07/2021 10:53:37,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:37,
01103FE7B4,1, 12/07/2021 10:53:37,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:37,
0110170A55,1, 12/07/2021 10:53:47,12/7/21 10:53,Feeder09,,12:00:00 AM,12/7/21 10:53:47,
01103FE7B4,1, 12/07/2021 10:55:04,12/7/21 10:55,Feeder09,,12:00:00 AM,12/7/21 10:55:04,
01103FE7B4,1, 12/07/2021 10:55:06,12/7/21 10:55,Feeder09,,12:00:00 AM,12/7/21 10:55:06,
01103FE7B4,1, 12/07/2021 11:00:00,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:00,
01103FE7B4,2, 12/07/2021 11:00:01,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:01,
01103FE7B4,1, 12/07/2021 11:00:01,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:01,
01103FE7B4,2, 12/07/2021 11:00:01,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:01,
01103FE7B4,1, 12/07/2021 11:00:02,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:02,
01103FE7B4,2, 12/07/2021 11:00:02,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:02,
01103FE7B4,1, 12/07/2021 11:00:03,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:03,
01103FE7B4,2, 12/07/2021 11:00:03,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:03,
01103FE7B4,1, 12/07/2021 11:00:03,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:03,
01103FE7B4,2, 12/07/2021 11:00:04,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:04,
01103FE7B4,1, 12/07/2021 11:00:05,12/7/21 11:00,Feeder09,,12:00:00 AM,12/7/21 11:00:05,
01103FE7B4,1, 12/07/2021 11:02:41,12/7/21 11:02,Feeder09,,12:00:00 AM,12/7/21 11:02:41,
01103FE7B4,2, 12/07/2021 11:02:44,12/7/21 11:02,Feeder09,,12:00:00 AM,12/7/21 11:02:44,
01103FE7B4,2, 12/07/2021 11:05:57,12/7/21 11:05,Feeder09,,12:00:00 AM,12/7/21 11:05:57,
01103FE7B4,1, 12/07/2021 11:05:57,12/7/21 11:05,Feeder09,,12:00:00 AM,12/7/21 11:05:57,
01103FE7B4,2, 12/07/2021 11:05:59,12/7/21 11:05,Feeder09,,12:00:00 AM,12/7/21 11:05:59,
01103FE7B4,1, 12/07/2021 11:05:59,12/7/21 11:05,Feeder09,,12:00:00 AM,12/7/21 11:05:59,
01103FE7B4,2, 12/07/2021 11:05:59,12/7/21 11:05,Feeder09,,12:00:00 AM,12/7/21 11:05:59,
01103FE7B4,1, 12/07/2021 11:06:00,12/7/21 11:06,Feeder09,,12:00:00 AM,12/7/21 11:06:00,
01103FE7B4,2, 12/07/2021 11:06:01,12/7/21 11:06,Feeder09,,12:00:00 AM,12/7/21 11:06:01,
01103FE7B4,1, 12/07/2021 11:06:02,12/7/21 11:06,Feeder09,,12:00:00 AM,12/7/21 11:06:02,
01103FE7B4,2, 12/07/2021 11:06:02,12/7/21 11:06,Feeder09,,12:00:00 AM,12/7/21 11:06:02,
01103FE7B4,1, 12/07/2021 11:06:02,12/7/21 11:06,Feeder09,,12:00:00 AM,12/7/21 11:06:02,
01103FE7B4,1, 12/07/2021 11:06:05,12/7/21 11:06,Feeder09,,12:00:00 AM,12/7/21 11:06:05,
01103FE7B4,1, 12/07/2021 11:07:01,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:01,
01103FE7B4,1, 12/07/2021 11:07:03,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:03,
01103FE7B4,2, 12/07/2021 11:07:03,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:03,
01103FE7B4,1, 12/07/2021 11:07:33,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:33,
01103FE7B4,2, 12/07/2021 11:07:33,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:33,
01103FE7B4,1, 12/07/2021 11:07:34,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:34,
01103FE7B4,2, 12/07/2021 11:07:34,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:34,
01103FE7B4,1, 12/07/2021 11:07:35,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:35,
01103FE7B4,2, 12/07/2021 11:07:35,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:35,
01103FE7B4,1, 12/07/2021 11:07:35,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:35,
01103FE7B4,2, 12/07/2021 11:07:36,12/7/21 11:07,Feeder09,,12:00:00 AM,12/7/21 11:07:36,
01103FE7B4,1, 12/07/2021 11:08:03,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:03,
01103FE7B4,1, 12/07/2021 11:08:05,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:05,
011016BDF9,2, 12/07/2021 11:08:06,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:06,
011016BDF9,1, 12/07/2021 11:08:06,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:06,
011016BDF9,2, 12/07/2021 11:08:07,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:07,
011016BDF9,1, 12/07/2021 11:08:07,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:07,
011016BDF9,2, 12/07/2021 11:08:07,12/7/21 11:08,Feeder09,,12:00:00 AM,12/7/21 11:08:07,
0110170A55,1, 12/07/2021 11:09:14,12/7/21 11:09,Feeder09,,12:00:00 AM,12/7/21 11:09:14,
01103FE7B4,1, 12/07/2021 11:21:11,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:11,
01103FE7B4,2, 12/07/2021 11:21:12,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:12,
01103FE7B4,1, 12/07/2021 11:21:12,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:12,
01103FE7B4,1, 12/07/2021 11:21:14,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:14,
01103FE7B4,2, 12/07/2021 11:21:14,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:14,
01103FE7B4,1, 12/07/2021 11:21:17,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:17,
01103FE7B4,1, 12/07/2021 11:21:49,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:49,
01103FE7B4,1, 12/07/2021 11:21:51,12/7/21 11:21,Feeder09,,12:00:00 AM,12/7/21 11:21:51,
01103FE7B4,1, 12/07/2021 11:22:15,12/7/21 11:22,Feeder09,,12:00:00 AM,12/7/21 11:22:15,
01103FE7B4,1, 12/07/2021 11:22:19,12/7/21 11:22,Feeder09,,12:00:00 AM,12/7/21 11:22:19,
0110171AF0,1, 12/07/2021 11:25:00,12/7/21 11:25,Feeder09,,12:00:00 AM,12/7/21 11:25:00,
0110170A55,1, 12/07/2021 11:25:21,12/7/21 11:25,Feeder09,,12:00:00 AM,12/7/21 11:25:21,
0110170A55,1, 12/07/2021 11:26:39,12/7/21 11:26,Feeder09,,12:00:00 AM,12/7/21 11:26:39,
0110170A55,1, 12/07/2021 11:34:49,12/7/21 11:34,Feeder09,,12:00:00 AM,12/7/21 11:34:49,
0110170A55,1, 12/07/2021 11:41:45,12/7/21 11:41,Feeder09,,12:00:00 AM,12/7/21 11:41:45,
0110171AF0,1, 12/07/2021 11:42:40,12/7/21 11:42,Feeder09,,12:00:00 AM,12/7/21 11:42:40,
0110170A55,1, 12/07/2021 11:43:03,12/7/21 11:43,Feeder09,,12:00:00 AM,12/7/21 11:43:03,
01103FE7B4,2, 12/07/2021 11:54:09,12/7/21 11:54,Feeder09,,12:00:00 AM,12/7/21 11:54:09,
01103FE7B4,1, 12/07/2021 11:54:09,12/7/21 11:54,Feeder09,,12:00:00 AM,12/7/21 11:54:09,
01103FE7B4,2, 12/07/2021 11:54:10,12/7/21 11:54,Feeder09,,12:00:00 AM,12/7/21 11:54:10,
01103FE7B4,1, 12/07/2021 11:54:11,12/7/21 11:54,Feeder09,,12:00:00 AM,12/7/21 11:54:11,
01103FE7B4,1, 12/07/2021 11:54:14,12/7/21 11:54,Feeder09,,12:00:00 AM,12/7/21 11:54:14,
01103FE7B4,1, 12/07/2021 11:54:16,12/7/21 11:54,Feeder09,,12:00:00 AM,12/7/21 11:54:16,
01103FE7B4,1, 12/07/2021 11:55:03,12/7/21 11:55,Feeder09,,12:00:00 AM,12/7/21 11:55:03,
01103FE7B4,2, 12/07/2021 11:56:29,12/7/21 11:56,Feeder09,,12:00:00 AM,12/7/21 11:56:29,
01103FE7B4,1, 12/07/2021 11:56:30,12/7/21 11:56,Feeder09,,12:00:00 AM,12/7/21 11:56:30,
01103FE7B4,2, 12/07/2021 11:56:31,12/7/21 11:56,Feeder09,,12:00:00 AM,12/7/21 11:56:31,
01103FE7B4,1, 12/07/2021 11:56:31,12/7/21 11:56,Feeder09,,12:00:00 AM,12/7/21 11:56:31,
01103FE7B4,2, 12/07/2021 11:57:53,12/7/21 11:57,Feeder09,,12:00:00 AM,12/7/21 11:57:53,
01103FE7B4,1, 12/07/2021 12:01:13,12/7/21 12:01,Feeder09,,12:00:00 AM,12/7/21 12:01:13,
0110170A55,1, 12/07/2021 12:01:24,12/7/21 12:01,Feeder09,,12:00:00 AM,12/7/21 12:01:24,
01103FE7B4,1, 12/07/2021 12:34:46,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:46,
01103FE7B4,2, 12/07/2021 12:34:47,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:47,
01103FE7B4,1, 12/07/2021 12:34:47,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:47,
01103FE7B4,2, 12/07/2021 12:34:47,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:47,
01103FE7B4,1, 12/07/2021 12:34:48,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:48,
01103FE7B4,2, 12/07/2021 12:34:51,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:51,
01103FE7B4,1, 12/07/2021 12:34:51,12/7/21 12:34,Feeder09,,12:00:00 AM,12/7/21 12:34:51,
01103FE7B4,1, 12/07/2021 12:35:11,12/7/21 12:35,Feeder09,,12:00:00 AM,12/7/21 12:35:11,
01103FE7B4,2, 12/07/2021 12:35:35,12/7/21 12:35,Feeder09,,12:00:00 AM,12/7/21 12:35:35,
01103FE7B4,2, 12/07/2021 12:36:25,12/7/21 12:36,Feeder09,,12:00:00 AM,12/7/21 12:36:25,
01103FE7B4,1, 12/07/2021 12:38:57,12/7/21 12:38,Feeder09,,12:00:00 AM,12/7/21 12:38:57,
0110170A55,1, 12/07/2021 12:41:36,12/7/21 12:41,Feeder09,,12:00:00 AM,12/7/21 12:41:36,
0110170A55,1, 12/07/2021 12:42:44,12/7/21 12:42,Feeder09,,12:00:00 AM,12/7/21 12:42:44,
01103FE7B4,1, 12/07/2021 12:46:49,12/7/21 12:46,Feeder09,,12:00:00 AM,12/7/21 12:46:49,
0110170A55,1, 12/07/2021 12:56:04,12/7/21 12:56,Feeder09,,12:00:00 AM,12/7/21 12:56:04,
1.10E+42,2, 12/07/2021 12:59:32,12/7/21 12:59,Feeder09,,12:00:00 AM,12/7/21 12:59:32,
1.10E+42,1, 12/07/2021 12:59:33,12/7/21 12:59,Feeder09,,12:00:00 AM,12/7/21 12:59:33,
0110170A55,1, 12/07/2021 12:59:48,12/7/21 12:59,Feeder09,,12:00:00 AM,12/7/21 12:59:48,
01103FE7B4,1, 12/07/2021 13:00:33,12/7/21 13:00,Feeder09,,12:00:00 AM,12/7/21 13:00:33,
0110170A55,1, 12/07/2021 13:00:59,12/7/21 13:00,Feeder09,,12:00:00 AM,12/7/21 13:00:59,
0110170A55,1, 12/07/2021 13:01:01,12/7/21 13:01,Feeder09,,12:00:00 AM,12/7/21 13:01:01,
01103FE7B4,2, 12/07/2021 13:01:50,12/7/21 13:01,Feeder09,,12:00:00 AM,12/7/21 13:01:50,
01103FE7B4,1, 12/07/2021 13:01:50,12/7/21 13:01,Feeder09,,12:00:00 AM,12/7/21 13:01:50,
01103FE7B4,1, 12/07/2021 13:28:23,12/7/21 13:28,Feeder09,,12:00:00 AM,12/7/21 13:28:23,
01103FE7B4,1, 12/07/2021 13:28:25,12/7/21 13:28,Feeder09,,12:00:00 AM,12/7/21 13:28:25,
01103FE7B4,2, 12/07/2021 13:28:40,12/7/21 13:28,Feeder09,,12:00:00 AM,12/7/21 13:28:40,
01103FE7B4,1, 12/07/2021 13:28:41,12/7/21 13:28,Feeder09,,12:00:00 AM,12/7/21 13:28:41,
01103FE7B4,2, 12/07/2021 13:28:41,12/7/21 13:28,Feeder09,,12:00:00 AM,12/7/21 13:28:41,
01103FE7B4,1, 12/07/2021 13:28:41,12/7/21 13:28,Feeder09,,12:00:00 AM,12/7/21 13:28:41,
01103FE7B4,2, 12/07/2021 13:44:37,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:37,
01103FE7B4,1, 12/07/2021 13:44:37,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:37,
01103FE7B4,2, 12/07/2021 13:44:38,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:38,
01103FE7B4,1, 12/07/2021 13:44:38,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:38,
01103FE7B4,2, 12/07/2021 13:44:39,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:39,
01103FE7B4,1, 12/07/2021 13:44:40,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:40,
01103FE7B4,2, 12/07/2021 13:44:40,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:40,
01103FE7B4,1, 12/07/2021 13:44:43,12/7/21 13:44,Feeder09,,12:00:00 AM,12/7/21 13:44:43,
01103FE7B4,1, 12/07/2021 13:52:24,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:24,
01103FE7B4,2, 12/07/2021 13:52:25,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:25,
01103FE7B4,1, 12/07/2021 13:52:25,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:25,
01103FE7B4,2, 12/07/2021 13:52:25,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:25,
01103FE7B4,1, 12/07/2021 13:52:26,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:26,
01103FE7B4,2, 12/07/2021 13:52:26,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:26,
01103FE7B4,1, 12/07/2021 13:52:27,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:27,
01103FE7B4,2, 12/07/2021 13:52:27,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:27,
01103FE7B4,1, 12/07/2021 13:52:27,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:27,
01103FE7B4,1, 12/07/2021 13:52:29,12/7/21 13:52,Feeder09,,12:00:00 AM,12/7/21 13:52:29,
01103FE7B4,1, 12/07/2021 13:53:35,12/7/21 13:53,Feeder09,,12:00:00 AM,12/7/21 13:53:35,
0110170A55,1, 12/07/2021 13:53:52,12/7/21 13:53,Feeder09,,12:00:00 AM,12/7/21 13:53:52,
01103FE7B4,1, 12/07/2021 13:54:45,12/7/21 13:54,Feeder09,,12:00:00 AM,12/7/21 13:54:45,
0110170A55,1, 12/07/2021 13:54:55,12/7/21 13:54,Feeder09,,12:00:00 AM,12/7/21 13:54:55,
0110170A55,1, 12/07/2021 13:58:42,12/7/21 13:58,Feeder09,,12:00:00 AM,12/7/21 13:58:42,
0110170A55,1, 12/07/2021 13:59:10,12/7/21 13:59,Feeder09,,12:00:00 AM,12/7/21 13:59:10,
0110170A55,1, 12/07/2021 14:02:48,12/7/21 14:02,Feeder09,,12:00:00 AM,12/7/21 14:02:48,
0110170A55,1, 12/07/2021 14:02:50,12/7/21 14:02,Feeder09,,12:00:00 AM,12/7/21 14:02:50,
0110170A55,1, 12/07/2021 14:02:52,12/7/21 14:02,Feeder09,,12:00:00 AM,12/7/21 14:02:52,
0110170A55,1, 12/07/2021 14:02:54,12/7/21 14:02,Feeder09,,12:00:00 AM,12/7/21 14:02:54,
0110171AF0,1, 12/07/2021 14:03:16,12/7/21 14:03,Feeder09,,12:00:00 AM,12/7/21 14:03:16,
0110170A55,1, 12/07/2021 14:03:35,12/7/21 14:03,Feeder09,,12:00:00 AM,12/7/21 14:03:35,
01103FE7B4,1, 12/07/2021 14:07:18,12/7/21 14:07,Feeder09,,12:00:00 AM,12/7/21 14:07:18,
0110170A55,1, 12/07/2021 14:20:47,12/7/21 14:20,Feeder09,,12:00:00 AM,12/7/21 14:20:47,
01103FE7B4,1, 12/07/2021 14:22:34,12/7/21 14:22,Feeder09,,12:00:00 AM,12/7/21 14:22:34,
01103FE7B4,2, 12/07/2021 14:22:35,12/7/21 14:22,Feeder09,,12:00:00 AM,12/7/21 14:22:35,
0110170A55,2, 12/07/2021 15:08:41,12/7/21 15:08,Feeder09,,12:00:00 AM,12/7/21 15:08:41,
0110170A55,1, 12/07/2021 15:08:42,12/7/21 15:08,Feeder09,,12:00:00 AM,12/7/21 15:08:42,
0110170A55,1, 12/07/2021 15:09:42,12/7/21 15:09,Feeder09,,12:00:00 AM,12/7/21 15:09:42,
01103FE7B4,2, 12/07/2021 16:22:34,12/7/21 16:22,Feeder09,,12:00:00 AM,12/7/21 16:22:34,
01103FE7B4,1, 12/07/2021 16:24:04,12/7/21 16:24,Feeder09,,12:00:00 AM,12/7/21 16:24:04,
011016E6FD,2, 12/07/2021 16:30:16,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:16,
011016E6FD,1, 12/07/2021 16:30:16,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:16,
011016E6FD,2, 12/07/2021 16:30:17,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:17,
011016E6FD,1, 12/07/2021 16:30:17,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:17,
011016E6FD,2, 12/07/2021 16:30:18,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:18,
011016E6FD,1, 12/07/2021 16:30:18,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:18,
011016E6FD,2, 12/07/2021 16:30:19,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:19,
011016E6FD,1, 12/07/2021 16:30:19,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:19,
011016E6FD,2, 12/07/2021 16:30:19,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:19,
011016E6FD,1, 12/07/2021 16:30:20,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:20,
011016E6FD,2, 12/07/2021 16:30:20,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:20,
011016E6FD,1, 12/07/2021 16:30:20,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:20,
011016E6FD,1, 12/07/2021 16:30:52,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:52,
011016E6FD,2, 12/07/2021 16:30:52,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:52,
011016E6FD,1, 12/07/2021 16:30:52,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:52,
011016E6FD,2, 12/07/2021 16:30:53,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:53,
011016E6FD,1, 12/07/2021 16:30:53,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:53,
011016E6FD,2, 12/07/2021 16:30:53,12/7/21 16:30,Feeder09,,12:00:00 AM,12/7/21 16:30:53,
01103FE7B4,1, 12/08/2021 10:12:41,12/8/21 10:12,Feeder09,,12:00:00 AM,12/8/21 10:12:41,
